superEasy
2279.4605	2279.4605	0
4230.35234583334	4230.35234583334	2
6805.36712083329	6805.36712083329	0
8750.84358333325	8750.84358333325	2
11365.7329333332	11365.7329333332	0
13950.6589999999	13950.6589999999	1
16535.5850666666	16535.5850666666	0
19085.5796999999	19085.5796999999	2
21671.8492833332	21671.8492833332	2
24251.4012833332	24251.4012833332	1
26841.7014166666	26841.7014166666	2
28781.7394833332	28781.7394833332	0
30701.6247999999	30701.6247999999	0
32661.8156166666	32661.8156166666	2
35225.2149999999	35225.2149999999	0
37122.615	37122.615	2
39021.3362625	39021.3362625	2
41601.822975	41601.822975	1
44041.3866625	44041.3866625	0
46062.1696625	46062.1696625	2
47956.4233124999	47956.4233124999	1
49861.9957083333	49861.9957083333	2
51771.5352916666	51771.5352916666	1
54332.062125	54332.062125	2
56891.5731875	56891.5731875	1
58802.5324375	58802.5324375	2
61252.55425	61252.55425	0
63791.9964375001	63791.9964375001	2
65721.4224791667	65721.4224791667	2
67661.5526875	67661.5526875	0
70211.8203958333	70211.8203958333	0
72772.12986875	72772.12986875	2
75332.12575625	75332.12575625	0
77882.021	77882.021	1
80411.4936875	80411.4936875	2
82302.3486875	82302.3486875	2
84222.4300312501	84222.4300312501	2
86152.4413229167	86152.4413229167	0
88071.7600312501	88071.7600312501	0
90451.8322416667	90451.8322416667	1
92371.8167583334	92371.8167583334	2
94271.8568375001	94271.8568375001	2
96191.3783666667	96191.3783666667	2
98151.3038333334	98151.3038333334	2
99741.9265875	99741.9265875	2
103912.424833333	103912.424833333	0
105952.2915	105952.2915	0
107932.4415	107932.4415	0
109842.454	109842.454	0
112401.43241875	112401.43241875	2
114331.4189125	114331.4189125	2
116232.10264375	116232.10264375	1
118741.996058333	118741.996058333	0
120611.947	120611.947	0
122522.597	122522.597	0
124431.922	124431.922	0
126331.972	126331.972	0
128242.246875	128242.246875	2
130101.7074	130101.7074	0
131961.4165	131961.4165	0
133891.80205625	133891.80205625	0
136501.683395834	136501.683395834	1
easy
2109.93031041667	2109.93031041667	0
3400.44485	3400.44485	2
4729.92145833334	4729.92145833334	2
6679.45945833329	6679.45945833329	0
8610.04361666658	8610.04361666658	2
9920.56638333325	9920.56638333325	2
11220.6331333332	11220.6331333332	0
12499.6609999999	12499.6609999999	2
13780.0323833332	13780.0323833332	1
15069.8083833332	15069.8083833332	1
16350.1797666666	16350.1797666666	0
17639.9557666666	17639.9557666666	2
18949.8845166666	18949.8845166666	1
20219.5077666666	20219.5077666666	0
21520.0318999999	21520.0318999999	2
22809.8078999999	22809.8078999999	0
24090.1792833332	24090.1792833332	1
25389.3598999999	25389.3598999999	2
26680.4794166666	26680.4794166666	1
27979.6600333332	27979.6600333332	0
29250.6267999999	29250.6267999999	1
30569.9601666666	30569.9601666666	0
31850.3315499999	31850.3315499999	2
33779.6214833332	33779.6214833332	1
35039.7149999999	35039.7149999999	0
36319.665	36319.665	1
37590.34	37590.34	2
38880.4132375	38880.4132375	2
40139.414225	40139.414225	0
41430.3223125	41430.3223125	1
42699.959	42699.959	0
43969.5956875	43969.5956875	2
45249.868075	45249.868075	1
46510.198525	46510.198525	0
47809.6373749999	47809.6373749999	1
49060.6238333333	49060.6238333333	2
50319.5446666666	50319.5446666666	1
51610.2029999999	51610.2029999999	0
52880.1601249999	52880.1601249999	1
54159.91565625	54159.91565625	2
55450.3469375	55450.3469375	1
56719.42671875	56719.42671875	0
58009.858	58009.858	0
59289.61353125	59289.61353125	2
60480.1855	60480.1855	0
62349.6542500001	62349.6542500001	2
63639.4620625001	63639.4620625001	2
64910.5818541667	64910.5818541667	0
66189.7297708334	66189.7297708334	2
67499.6521666667	67499.6521666667	1
68769.4339375	68769.4339375	1
70060.6240416667	70060.6240416667	0
71330.4058125	71330.4058125	2
72620.2578958333	72620.2578958333	1
73900.286225	73900.286225	0
75189.607775	75189.607775	2
76480.171	76480.171	1
77729.646	77729.646	1
79010.42265625	79010.42265625	2
80260.48790625	80260.48790625	0
81519.7448125	81519.7448125	1
82780.3148125	82780.3148125	2
84070.0607187501	84070.0607187501	2
85339.8049895834	85339.8049895834	0
86629.5978541667	86629.5978541667	1
87899.3421250001	87899.3421250001	1
89150.4235000001	89150.4235000001	2
90290.4693333334	90290.4693333334	0
91570.0503708334	91570.0503708334	1
92839.8462250001	92839.8462250001	2
94120.2791125001	94120.2791125001	2
95390.0749666667	95390.0749666667	2
96689.5447791667	96689.5447791667	2
98009.9288333334	98009.9288333334	2
99580.2246666667	99580.2246666667	2
103760.083166667	103760.083166667	0
105120.654	105120.654	1
106450.170666667	106450.170666667	2
107779.587333334	107779.587333334	1
109059.574833334	109059.574833334	0
110330.258166667	110330.258166667	1
111590.278675	111590.278675	2
112890.255775	112890.255775	2
114159.59816875	114159.59816875	2
116080.26105625	116080.26105625	1
117339.7003375	117339.7003375	1
118590.221220833	118590.221220833	0
119830.3643375	119830.3643375	2
121090.272	121090.272	1
122359.622	122359.622	0
123630.297	123630.297	2
124890.372	124890.372	1
126179.597	126179.597	1
127449.81855	127449.81855	2
128710.3811	128710.3811	1
129950.02145	129950.02145	1
131180.26735	131180.26735	0
132419.6396125	132419.6396125	0
133740.48755	133740.48755	0
135039.61119375	135039.61119375	1
136340.09803125	136340.09803125	1
medium
0	0	0
amazing
0	0	0
